 ----Starting Training----
{'code': '5G-LDPC', 'n': 140, 'k': 60, 'num_embed_dims': 16, 'num_msg_dims': 16, 'num_hidden_units': 48, 'num_mlp_layers': 3, 'num_iter': 10, 'reduce_op': 'sum', 'activation': 'relu', 'clip_llr_to': 20, 'use_attributes': False, 'node_attribute_dims': 0, 'msg_attribute_dims': 0, 'return_infobits': False, 'use_bias': True, 'batch_size': [128, 128, 128], 'train_iter': [35000, 300000, 300000], 'learning_rate': [0.0005, 0.0001, 1e-05], 'ebno_db_train': [2, 8.0], 'ebno_db_eval': 2.0, 'batch_size_eval': 1000, 'save_weights_iter': 10000, 'run_name': 'LDPC_5G_01', 'save_dir': 'results/', 'eval_num_iter': 10, 'mc_iters': 1000, 'mc_batch_size': 1000, 'num_target_block_errors': 1000, 'ebno_db_min': 0.0, 'ebno_db_max': 4.5, 'ebno_db_stepsize': 0.5, 'eval_ns': [140, 280, 420, 280, 280, 280], 'eval_ks': [60, 120, 180, 120, 90, 150], 'sim_esno': False}
Iteration 280000, loss = 0.782, ber = 0.01266, duration: 28.80s
Iteration 281000, loss = 0.738, ber = 0.01080, duration: 28.89s
Iteration 282000, loss = 0.798, ber = 0.01226, duration: 28.80s
Iteration 283000, loss = 0.816, ber = 0.01250, duration: 28.83s
Iteration 284000, loss = 0.764, ber = 0.01037, duration: 28.89s
Iteration 285000, loss = 0.754, ber = 0.01008, duration: 28.96s
Iteration 286000, loss = 0.768, ber = 0.01054, duration: 28.85s
Iteration 287000, loss = 0.789, ber = 0.01242, duration: 29.04s
Iteration 288000, loss = 0.739, ber = 0.01042, duration: 28.83s
Iteration 289000, loss = 0.801, ber = 0.01262, duration: 28.84s
Iteration 290000, loss = 0.807, ber = 0.01278, duration: 28.78s
Iteration 291000, loss = 0.790, ber = 0.01189, duration: 28.82s
Iteration 292000, loss = 0.788, ber = 0.01136, duration: 28.82s
Iteration 293000, loss = 0.774, ber = 0.01055, duration: 28.86s
Iteration 294000, loss = 0.794, ber = 0.01268, duration: 28.74s
Iteration 295000, loss = 0.767, ber = 0.01027, duration: 28.86s
Iteration 296000, loss = 0.814, ber = 0.01296, duration: 28.79s
Iteration 297000, loss = 0.782, ber = 0.01186, duration: 28.84s
Iteration 298000, loss = 0.810, ber = 0.01295, duration: 28.86s
Iteration 299000, loss = 0.791, ber = 0.01284, duration: 28.76s
Iteration 300000, loss = 0.752, ber = 0.01014, duration: 28.79s
Iteration 301000, loss = 0.721, ber = 0.00969, duration: 28.89s
